forest_risk_id,severity_id,fri,fti,sdr,WHP
28860,59762,-10.81305,0.00206234,"Slow, 0-25",334
28861,59764,-9.124536,0.000952706,"Slow, 41-55",105
28862,59766,-3.251548,0.000299589,"Slow, 41-55",85
28863,59767,-16.98735,0.002126558,"Slow, 26-40",16736
28864,59768,-4.964753,0.000684315,"Slow, 26-40",3475
28865,59770,-2.674517,0.000150326,"Med, 0-25",96
28866,59773,-33.19022,0.01254649,"Fast, 0-25",14696
28867,59776,-34.5687,0.01325714,"Fast, 0-25",13317
28868,59779,-2.119643,0.000638604,"Fast, 41-55",1362
28869,59781,-32.72778,0.004246452,"Med, 41-55",124
28870,59783,-25.90007,0.004282259,"Slow, 0-25",2431
28871,59790,-4.650067,0.000445873,"Slow, 56-74",76
28872,59792,-1.567777,0.000408355,"Med, 0-25",154
28873,59797,-78.09543,0.01068542,"Fast, 0-25",278
28874,59799,-3.914491,0.00045168,"Med, 56-74",97
28875,59803,-8.367003,0.000905386,"Slow, 41-55",2698
28876,59806,-164.3771,0.03600644,"Fast, 0-25",131
28877,59807,-0.03638924,0.0000228,"Fast, 0-25",27
28878,59809,-466.2915,0.01106526,"Slow, 26-40",2464
28879,59810,-79.81959,0.03583056,"Fast, 0-25",489
28880,59811,-136.2398,0.02610564,"Fast, 26-40",3144
28881,59812,-45.55238,0.007920356,"Fast, 0-25",7495
28882,59816,-698.9144,0.1300526,"Med, 26-40",917
28883,59818,-28.72136,0.003011782,"Slow, 41-55",3944
28884,59819,-25.16968,0.009688184,"Fast, 0-25",239
28885,59820,-20.44243,0.003937691,"Med, 0-25",704
28886,59826,-13.16166,0.002601995,"Fast, 26-40",1406
28887,59828,-8.339091,0.002476086,"Med, 0-25",369
28888,59830,-16.08269,0.002703939,"Slow, 0-25",1839
28889,59832,-23.57578,0.004427026,"Med, 26-40",118
28890,59835,-157.1367,0.01589904,"Fast, 56-74",351
28891,59837,-0.07292096,0.0000219,"Med, 0-25",19
28892,59839,-115.9499,0.02272947,"Fast, 26-40",4648
28893,59842,-9.009678,0.000934487,"Slow, 41-55",1366
28894,59843,-73.80622,0.00720266,"Med, 75+",982
28895,59844,-496.9622,0.06801242,"Slow, 26-40",2638
28896,59846,-8.497766,0.003319447,"Fast, 0-25",1510
28897,59848,-12.25762,0.004700264,"Fast, 0-25",453
28898,59849,-317.2343,0.03311546,"Slow, 41-55",9322
28899,59851,-35.69629,0.006973624,"Fast, 26-40",1594
28900,59852,-22.44481,0.008486041,"Fast, 0-25",1325
28901,59853,-8.185352,0.001618203,"Fast, 26-40",937
28902,59854,-6.305642,0.001130137,"Fast, 0-25",46
28903,59856,-21.43954,0.002773401,"Slow, 26-40",1195
28904,59857,-332.3962,0.03549353,"Slow, 26-40",803
28905,59858,-1.483447,0.000186706,"Med, 41-55",773
28906,59859,-0.2368591,0.0000439,"Med, 26-40",192
28907,59863,-76.67654,0.01395249,"Slow, 0-25",745
28908,59865,-135.5313,0.013713,"Fast, 56-74",0
28909,59866,-0.2307074,0.000148266,"Slow, 0-25",227
28910,59869,-24.29624,0.003916599,"Slow, 0-25",4531
28911,59878,-27.98604,0.002748091,"Fast/Slow, 75+",251
28912,59880,-1.062502,0.000314345,"Med, 0-25",68
28913,59881,-7.124191,0.002732137,"Fast, 0-25",4493
28914,59882,-9.61155,0.000954716,"Slow, 56-74",540
28915,59883,-21.33924,0.002144442,"Fast, 56-74",1248
28916,59886,-49.65915,0.01310764,"Med, 0-25",226
28917,59888,-4.374759,0.000781863,"Slow, 0-25",526
28918,59889,-401.6276,0.04145141,"Med, 56-74",159
28919,59890,-411.6172,0.05634473,"Slow, 26-40",267
28920,59891,-34.95793,0.004504731,"Slow, 41-55",778
28921,59892,-57.18901,0.007829051,"Slow, 26-40",315
28922,59894,-1.183204,0.000161564,"Fast, 41-55",78
28923,59895,-308.9567,0.03555109,"Med, 56-74",10542
28924,59897,-23.49061,0.006974954,"Med, 0-25",289
28925,59898,-21.83851,0.007618081,"Fast, 0-25",5097
28926,59899,-0.6542061,0.0000839,"Slow, 26-40",963
28927,59902,-3.411605,0.000468107,"Slow, 26-40",414
28928,59906,-11.53724,0.002222218,"Slow, 0-25",1626
28929,59908,-4.789848,0.000773462,"Fast, 26-40",1123
28930,59909,-4.365224,0.001720126,"Fast, 0-25",331
28931,59912,-409.1888,0.05601231,"Slow, 26-40",817
28932,59913,-10.9945,0.004203706,"Fast, 0-25",5354
28933,59914,-123.5551,0.01342066,"Slow, 41-55",205
28934,59915,-6.893067,0.000680868,"Med, 56-74",210
28935,59916,-586.3817,0.05932987,"Fast, 56-74",0
28936,59917,-40.1678,0.005116432,"Slow, 0-25",2464
28937,59920,-50.4048,0.008949736,"Med, 0-25",555
28938,59923,-71.50797,0.007767183,"Slow, 41-55",1321
28939,59924,-27.47632,0.01038653,"Slow, 0-25",1076
28940,59926,-60.16791,0.01189489,"Fast, 26-40",1851
28941,59928,-577.2123,0.092577,"Med, 26-40",225
28942,59931,-0.9429387,0.00039799,"Fast, 0-25",475
28943,59933,-12.48537,0.004975031,"Fast, 0-25",1202
28944,59938,-175.8371,0.01910166,"Slow, 41-55",2759
28945,59939,-84.37777,0.008123548,"Slow, 56-74",2090
28946,59943,-1.181796,0.000230426,"Slow, 0-25",47
28947,59945,-58.06807,0.01031129,"Slow, 0-25",192
28948,59946,-20.82497,0.002183208,"Slow, 41-55",6756
28949,59947,-11.76804,0.001340467,"Fast, 41-55",186
28950,59948,-23.926,0.008798137,"Fast, 0-25",407
28951,59951,-4.268231,0.000801482,"Med, 0-25",2049
28952,59953,-35.15157,0.003550751,"Slow, 56-74",273
28953,59954,-20.24971,0.003595482,"Med, 0-25",313
28954,59955,-6.107208,0.001176391,"Slow, 0-25",2651
28955,59957,-43.80648,0.008061543,"Med, 26-40",198
28956,59958,-3.917154,0.000392548,"Slow, 56-74",149
28957,59959,-0.5897292,0.0000765,"Med, 41-55",43
28958,59960,-373.1512,0.04830846,"Med, 41-55",564
28959,59962,-131.0626,0.01284696,"Slow, 56-74",130
28960,59966,-0.4901668,0.0000908,"Med, 26-40",109
28961,59967,-0.8792754,0.000165386,"Med, 26-40",118
28962,59971,-10.36117,0.003961553,"Fast, 0-25",5387
28963,59973,-40.2935,0.00748837,"Med, 26-40",446
28964,59975,-16.51027,0.006505908,"Fast, 0-25",2201
28965,59976,-6.094491,0.000787093,"Slow, 26-40",275
28966,59981,-14.80145,0.002027442,"Slow, 0-25",585
28967,59984,-4.623728,0.001293715,"Med, 0-25",1156
28968,59989,-5.722908,0.001018853,"Slow, 0-25",363
28969,59990,-34.98669,0.00459267,"Slow, 0-25",1333
28970,59994,-3.375397,0.000994411,"Med, 0-25",3684
28971,59996,-1.031387,0.000196208,"Med, 26-40",445
28972,59998,-23.40605,0.008976249,"Fast, 0-25",487
28973,59999,-3.055998,0.001946827,"Slow, 26-40",1398
28974,60000,-1437.558,0.1427852,"Slow, 56-74",2066
28975,60002,-104.6578,0.01858518,"Fast, 0-25",2193
28976,60004,-72.05762,0.00631502,"Slow, 56-74",714
28977,60006,-64.82543,0.01127502,"Fast, 0-25",2151
28978,60007,-10.3818,0.001336279,"Med, 41-55",573
28979,60011,-34.68032,0.005733964,"Slow, 0-25",1980
28980,60012,-2.783367,0.000357564,"Med, 41-55",84
28981,60013,-117.0434,0.02294207,"Fast, 26-40",2933
28982,60014,-3.811086,0.000932833,"Med, 41-55",392
28983,60015,-35.72921,0.004865609,"Fast, 41-55",2802
28984,60017,-7.914944,0.000913279,"Med, 56-74",260
28985,60021,-16.58299,0.001740975,"Slow, 41-55",583
28986,60026,-0.04890454,0.000029,"Fast, 0-25",21
28987,60027,-31.36935,0.004271883,"Fast, 41-55",157
28988,60029,-35.1085,0.01376974,"Fast, 0-25",7124
28989,60033,-1.897422,0.000197833,"Med, 41-55",122
28990,60035,-7.043504,0.00328398,"Fast, 0-25",113
28991,60038,-1.857684,0.000232679,"Slow, 26-40",108
28992,60039,-61.20827,0.01144615,"Med, 26-40",6259
28993,60041,-47.87474,0.007973173,"Slow, 0-25",2166
28994,60044,-75.88657,0.009274193,"Fast, 41-55",4174
28995,60052,-66.76987,0.01456254,"Fast, 0-25",1966
28996,60053,-22.83249,0.002790523,"Fast, 41-55",9719
28997,60055,-79.0694,0.01081868,"Slow, 26-40",406
28998,60058,-23.76626,0.009123771,"Fast, 0-25",2655
28999,60059,-60.49154,0.01132694,"Med, 26-40",1434
29000,60061,-26.99534,0.002593208,"Slow, 56-74",1012
29001,60062,-45.29586,0.008042254,"Slow, 0-25",630
29002,60063,-61.78649,0.02336053,"Fast, 0-25",2327
29003,60066,-19.78675,0.007403295,"Fast, 0-25",1108
29004,60071,-24.12652,0.002578188,"Slow, 41-55",491
29005,60074,-6.440443,0.001149543,"Slow, 0-25",9015
29006,60075,-117.8286,0.04454127,"Fast, 0-25",7330
29007,60080,-3.86727,0.000444081,"Slow, 26-40",671
29008,60082,-0.4837213,0.0000908,"Med, 26-40",88
29009,60083,-3.482267,0.000662457,"Med, 0-25",488
29010,60084,-12.85353,0.002125173,"Slow, 0-25",2197
29011,60087,-2.594621,0.000648325,"Fast, 26-40",62
29012,60089,-15.4066,0.001533036,"Med, 56-74",1752
29013,60091,-14.39886,0.00183966,"Med, 41-55",116
29014,60097,-16.89016,0.002459802,"Slow, 26-40",1544
29015,60098,-42.52997,0.004361594,"Med, 56-74",132
29016,60099,-15.17348,0.005860208,"Slow, 0-25",710
29017,60100,-42.94929,0.005879167,"Slow, 26-40",2293
29018,60101,-9.267666,0.001005497,"Slow, 41-55",431
29019,60102,-56.84462,0.007085051,"Med, 41-55",10263
29020,60105,-1.648387,0.000214767,"Slow, 26-40",78
29021,60109,-126.9271,0.01721715,"Med, 26-40",622
29022,60111,-54.32652,0.005289751,"Slow, 56-74",446
29023,60113,-7.40474,0.00176398,"Fast, 26-40",64
29024,60115,-53.85563,0.01342444,"Fast, 26-40",1260
29025,60116,-31.56284,0.004126482,"Slow, 0-25",548
29026,60117,-1012.928,0.1237894,"Fast, 41-55",496
29027,60120,-316.7667,0.04131324,"Slow, 26-40",1153
29028,60121,-3.20645,0.000443782,"Slow, 41-55",141
29029,60123,-9.631714,0.001044995,"Slow, 41-55",468
29030,60124,-19.38946,0.002315157,"Med, 41-55",107
29031,60129,-366.8013,0.04506056,"Fast, 41-55",236
29032,60130,-23.00619,0.002902909,"Fast, 26-40",1038
29033,60131,-6.71412,0.002538056,"Fast, 0-25",1325
29034,60133,-40.04846,0.00785003,"Fast, 26-40",3031
29035,60135,-213.6839,0.08077628,"Fast, 0-25",146
29036,60136,-2.773105,0.000722305,"Slow, 0-25",435
29037,60138,-0.07552522,0.0000227,"Med, 0-25",29
29038,60140,-317.8944,0.03160409,"Slow, 41-55",549
29039,60141,-539.5565,0.07662033,"Slow, 56-74",751
29040,60142,-30.20348,0.003227579,"Fast, 41-55",1101
29041,60143,-1.380621,0.000622162,"Slow, 0-25",3488
29042,60146,-10.11542,0.002509096,"Med, 0-25",7641
29043,60148,-179.0615,0.014994,"Fast/Slow, 75+",3699
29044,60149,-2512.001,0.2728557,"Slow, 26-40",173
29045,60150,-83.17129,0.0157504,"Slow, 0-25",208
29046,60153,-30.61003,0.002949767,"Slow, 41-55",1895
29047,60154,-696.3285,0.07046289,"Fast, 56-74",937
29048,60159,-5.36139,0.001408289,"Med, 0-25",1827
29049,60162,-34.83341,0.004543091,"Fast, 41-55",642
29050,60163,-27.44514,0.008149153,"Med, 0-25",83
29051,60165,-7.83942,0.001467919,"Med, 26-40",262
29052,60166,-560.4061,0.01384597,"Slow, 0-25",1280
29053,60167,-30.57183,0.01172434,"Fast, 0-25",10126
29054,60170,-11.17474,0.001216878,"Med, 75+",425
29055,60172,-10.55857,0.003135107,"Med, 0-25",871
29056,60173,-15.64562,0.003093061,"Fast, 26-40",1852
29057,60174,-294.8167,0.0285567,"Med, 56-74",353
29058,60175,-56.09071,0.009961884,"Slow, 0-25",2087
29059,60177,-4.348624,0.000596675,"Slow, 26-40",2090
29060,60178,-366.9477,0.04484449,"Fast, 41-55",315
29061,60179,-17.76308,0.002185853,"Fast, 41-55",1654
29062,60181,-22.26394,0.004713274,"Fast, 26-40",205
29063,60183,-15.75531,0.002165508,"Fast, 41-55",239
29064,60184,-0.1056429,0.0000251,"Fast, 26-40",1367
29065,60187,-43.64034,0.007755147,"Slow, 0-25",1243
29066,60188,-5.899757,0.000767234,"Slow, 26-40",1823
29067,60190,-165.3361,0.06249995,"Fast, 26-40",2389
29068,60191,-33.94736,0.006356589,"Med, 26-40",221
29069,60192,-11.72527,0.004322761,"Fast, 0-25",1866
29070,60193,-18.04537,0.006899579,"Fast, 0-25",9413
29071,60194,-0.6002853,0.00018333,"Med, 0-25",191
29072,60195,-64.94945,0.008886715,"Slow, 26-40",1122
29073,60197,-4.781245,0.000621777,"Med, 26-40",542
29074,60200,-69.37801,0.006623452,"Slow, 56-74",2299
29075,60201,-2.991027,0.000450383,"Slow, 26-40",165
29076,60202,-24.61336,0.004958731,"Fast, 26-40",262
29077,60203,-48.43514,0.009042508,"Fast, 41-55",348
29078,60204,-27.5152,0.003583096,"Slow, 26-40",212
29079,60207,-33.56317,0.01268973,"Fast, 0-25",1566
29080,60209,-101.2705,0.01797863,"Slow, 0-25",909
29081,60210,-12.78174,0.00138936,"Slow, 56-74",1561
29082,60213,-12.55508,0.001375589,"Med, 41-55",97
29083,60214,-23.27102,0.002443122,"Slow, 41-55",1045
29084,60217,-152.1989,0.0186034,"Fast, 26-40",5466
29085,60226,-63.60511,0.01279317,"Slow, 26-40",4556
29086,60228,-18.42535,0.003723985,"Fast, 0-25",719
29087,60229,-64.81047,0.02450386,"Fast, 0-25",2032
29088,60233,-4.224007,0.00127603,"Med, 0-25",96
29089,60234,-21.28958,0.004118098,"Fast, 26-40",904
29090,60235,-117.7193,0.0208988,"Slow, 0-25",887
29091,60236,-58.6895,0.01042028,"Slow, 0-25",960
29092,60239,-17.71578,0.006696878,"Fast, 0-25",11037
29093,60241,-6.239769,0.001088772,"Med, 26-40",1121
29094,60243,-0.3949229,0.0000948,"Fast, 26-40",232
29095,60244,-52.94832,0.006043142,"Slow, 26-40",455
29096,60245,-6.242085,0.000715883,"Med, 0-25",1403
29097,60246,-166.889,0.01742141,"Slow, 56-74",3583
29098,60248,-28.02763,0.003585081,"Med, 41-55",157
29099,60250,-0.04961685,0.0000152,"Med, 0-25",11
29100,60252,-1.04567,0.000257244,"Fast, 26-40",142
29101,60255,-4.499793,0.000748614,"Slow, 0-25",3363
29102,60256,-46.87022,0.004589315,"Slow, 56-74",924
29103,60257,-0.5755125,0.000176695,"Slow, 0-25",328
29104,60258,-2.113205,0.000623325,"Med, 0-25",75
29105,60260,-15.27853,0.001456173,"Slow, 56-74",1998
29106,60262,-8.915116,0.003418959,"Fast, 0-25",914
29107,60263,-20.49363,0.001750817,"Slow, 56-74",1465
29108,60266,-10.65774,0.001947477,"Fast, 26-40",15643
29109,60267,-4.571416,0.00172765,"Fast, 0-25",49
29110,60269,-88.04345,0.01077454,"Fast, 41-55",963
29111,60277,-1.176086,0.000478269,"Fast, 0-25",220
29112,60278,-7.816355,0.001811274,"Fast, 26-40",126
29113,60280,-0.7665817,0.0000954,"Med, 41-55",284
29114,60281,-19.26434,0.007387898,"Fast, 0-25",7997
29115,60282,-35.50657,0.0134245,"Fast, 0-25",1927
29116,60285,-589.9078,0.06407628,"Slow, 41-55",446
29117,60292,-38.54512,0.004018259,"Slow, 41-55",472
29118,60293,-140.2585,0.03006343,"Slow, 0-25",358
29119,60295,-276.5165,0.02859842,"Slow, 56-74",390
29120,60296,-347.6858,0.03453418,"Fast, 41-55",646
29121,60297,-29.59008,0.003383147,"Slow, 0-25",2004
29122,60298,-260.1385,0.05811846,"Fast, 0-25",335
29123,60299,-63.14719,0.0117503,"Med, 26-40",339
29124,60300,-10.8274,0.001406091,"Med, 41-55",1050
29125,60303,-98.47961,0.01347756,"Slow, 26-40",1596
29126,60307,-12.1318,0.004696949,"Fast, 0-25",1310
29127,60310,-30.87321,0.007492244,"Med, 0-25",7349
29128,60312,-25.21363,0.00345169,"Slow, 26-40",479
29129,60313,-0.8814505,0.00041097,"Fast, 0-25",286
29130,60314,-0.2611671,0.0000798,"Med, 0-25",10
29131,60315,-70.87365,0.009093218,"Med, 41-55",1211
29132,60316,-0.6449134,0.000191637,"Med, 0-25",311
29133,60317,-544.0914,0.05507081,"Fast, 56-74",795
29134,60318,-0.700622,0.000118168,"Slow, 0-25",722
29135,60319,-365.0127,0.02889131,"Slow, 41-55",5538
29136,60320,-218.9561,0.02515402,"Med, 56-74",606
29137,60321,-0.143656,0.0000852,"Fast, 0-25",49
29138,60322,-98.13827,0.01331206,"Med, 26-40",703
29139,60329,-64.44711,0.02474098,"Fast, 0-25",16632
29140,60331,-49.49081,0.004916203,"Slow, 56-74",1516
29141,60332,-10.35949,0.001331396,"Med, 41-55",1693
29142,60333,-8.637186,0.000901853,"Slow, 41-55",804
29143,60334,-53.85736,0.009562341,"Slow, 0-25",922
29144,60335,-0.04402053,0.000028,"Fast, 0-25",58
29145,60338,-28.23708,0.004745025,"Slow, 0-25",2119
29146,60340,-0.1808537,0.0000541,"Med, 0-25",629
29147,60341,-42.98668,0.006973092,"Med, 26-40",768
29148,60342,-15.80035,0.00619698,"Fast, 0-25",6597
29149,60343,-0.8320462,0.000501635,"Fast, 0-25",87
29150,60344,-6.786818,0.00093433,"Slow, 26-40",1411
29151,60345,-1.602866,0.000489523,"Med, 0-25",696
29152,60348,-13.37978,0.002212183,"Slow, 0-25",2257
29153,60349,-3.137919,0.000346665,"Slow, 26-40",431
29154,60351,-66.48051,0.008667233,"Fast, 26-40",1570
29155,60353,-19.29767,0.007471289,"Fast, 0-25",2599
29156,60354,-13.59218,0.002735838,"Slow, 0-25",1273
29157,60355,-43.21351,0.004438853,"Med, 56-74",1296
29158,60358,-11.51644,0.002257548,"Fast, 26-40",2098
29159,60359,-98.93691,0.003371133,"Slow, 26-40",202
29160,60362,-90.2854,0.01769714,"Fast, 26-40",1043
29161,60364,-0.953064,0.000178162,"Med, 26-40",545
29162,60369,-0.569556,0.0000733,"Med, 41-55",407
29163,60371,-1.184857,0.000131077,"Fast, 56-74",55
29164,60372,-1.048997,0.000133878,"Med, 41-55",170
29165,60374,-10.18943,0.001639218,"Fast, 26-40",663
29166,60376,-49.33424,0.006705076,"Slow, 26-40",1684
29167,60383,-480.2218,0.04701713,"Fast/Slow, 75+",759
29168,60387,-0.1299079,0.000039,"Med, 0-25",26
29169,60389,-5.057528,0.000227147,"Med, 41-55",85
29170,60392,-230.2294,0.02164252,"Slow, 56-74",805
29171,60394,-0.6141561,0.0000637,"Med, 41-55",77
29172,60396,-1.211377,0.000127645,"Fast, 41-55",17
29173,60397,-81.76723,0.03091495,"Fast, 0-25",1082
29174,60399,-93.92558,0.01667936,"Fast, 0-25",1577
29175,60401,-116.6833,0.04411618,"Fast, 0-25",794
29176,60402,-501.8169,0.06126602,"Fast, 41-55",676
29177,60403,-14.82165,0.001916437,"Med, 41-55",116
29178,60406,-3.256344,0.001001843,"Med, 0-25",878
29179,60408,-426.3631,0.07933678,"Med, 26-40",911
29180,60410,-16.58503,0.006360381,"Fast, 0-25",826
29181,60411,-13.53285,0.001664873,"Fast, 41-55",1404
29182,60413,-39.82132,0.00562962,"Slow, 0-25",717
29183,60417,-234.6414,0.03035191,"Slow, 26-40",286
29184,60418,-5.219959,0.000544975,"Med, 26-40",538
29185,60420,-2.710009,0.000373533,"Slow, 26-40",147
29186,60423,-2.181082,0.000662751,"Med, 0-25",430
29187,60425,-4.08908,0.000494873,"Fast, 41-55",115
29188,60426,-1.653284,0.000970797,"Fast, 0-25",108
29189,60432,-9.64895,0.001339406,"Slow, 26-40",153
29190,60435,-5.77667,0.002215361,"Fast, 0-25",243
29191,60438,-29.73034,0.01123971,"Fast, 0-25",1260
29192,60440,-3.284126,0.000435727,"Slow, 0-25",279
29193,60441,-1.900396,0.000357452,"Med, 26-40",323
29194,60443,-10.59822,0.002077487,"Fast, 26-40",1573
29195,60448,-12.88175,0.002256122,"Med, 0-25",749
29196,60450,-27.24446,0.01085607,"Fast, 0-25",5821
29197,60452,-37.04558,0.006577711,"Slow, 0-25",252
29198,60453,-28.00971,0.01811414,"Slow, 0-25",388
29199,60454,-91.85065,0.009746066,"Med, 56-74",829
29200,60455,-207.3183,0.04064327,"Fast, 26-40",386
29201,60457,-32.42208,0.006631101,"Fast, 26-40",432
29202,60459,-25.27439,0.005536365,"Fast, 0-25",483
29203,60461,-11.92853,0.001233812,"Slow, 56-74",193
29204,60462,-34.52573,0.01007237,"Med, 0-25",242
29205,60464,-532.1186,0.09447733,"Slow, 0-25",519
29206,60466,-11.47929,0.001242107,"Slow, 41-55",1145
29207,60467,-1.960267,0.000219726,"Fast, 41-55",142
29208,60471,-18.58914,0.007136295,"Fast, 0-25",1166
29209,60472,-3.771094,0.000513548,"Fast, 41-55",120
29210,60474,-0.5372843,0.0000616,"Med, 56-74",1357
29211,60475,-1.23143,0.000141553,"Med, 56-74",765
29212,60476,-0.3288516,0.0000618,"Fast, 26-40",33
29213,60477,-311.4099,0.03948079,"Med, 41-55",343
29214,60478,-0.3007996,0.0000924,"Med, 0-25",426
29215,60479,-58.4324,0.005912167,"Fast, 56-74",0
29216,60482,-34.9599,0.004017112,"Med, 56-74",261
29217,60483,-3.567601,0.000401563,"Slow, 41-55",375
29218,60484,-100.5085,0.02192095,"Fast, 0-25",7012
29219,60485,-15.03522,0.001837766,"Fast, 41-55",3244
29220,60486,-984.9726,0.3325635,"Fast, 0-25",903
29221,60487,-5.172878,0.000675259,"Slow, 26-40",847
29222,60489,-17.77158,0.005101792,"Med, 0-25",4556
29223,60492,-3.681196,0.000987675,"Med, 0-25",1183
29224,60497,-79.69581,0.01129444,"Slow, 0-25",3046
29225,60501,-105.9655,0.02077379,"Fast, 26-40",2414
29226,60508,-0.1050513,0.0000316,"Med, 0-25",36
29227,60509,-409.8187,0.07277583,"Slow, 0-25",814
29228,60511,-5.695586,0.001046421,"Med, 26-40",1035
29229,60512,-2.000541,0.000275411,"Med, 26-40",475
29230,60514,-5.325879,0.000944528,"Slow, 0-25",288
29231,60517,-274.4057,0.09122267,"Fast, 0-25",1056
29232,60520,-65.23972,0.01278785,"Slow, 26-40",327
29233,60522,-0.2885834,0.000173985,"Slow, 26-40",70
29234,60523,-361.4111,0.03789733,"Slow, 41-55",1905
29235,60525,-0.2387019,0.0000293,"Slow, 0-25",351
29236,60526,-8.451296,0.001072249,"Med, 41-55",215
29237,60527,-23.24915,0.002310619,"Med, 56-74",87
29238,60530,-41.7842,0.007419087,"Slow, 0-25",1428
29239,60532,-3.587082,0.000460812,"Med, 41-55",568
29240,60534,-13.88988,0.001909543,"Fast, 41-55",153
29241,60538,-1.249835,0.000160376,"Med, 26-40",68
29242,60539,-5.172737,0.001955386,"Fast, 0-25",1668
29243,60540,-32.8625,0.006721178,"Fast, 26-40",583
29244,60541,-29.83544,0.004237447,"Fast, 26-40",1542
29245,60542,-130.918,0.01674603,"Med, 41-55",181
29246,60545,-56.92794,0.01126033,"Fast, 26-40",2082
29247,60547,-29.89701,0.003455893,"Med, 41-55",3894
29248,60549,-0.229519,0.0000415,"Slow, 0-25",635
29249,60550,-193.997,0.02370861,"Fast, 41-55",1558
29250,60551,-37.35752,0.002986254,"Med, 56-74",266
29251,60552,-149.7971,0.0155564,"Slow, 41-55",5760
29252,60558,-48.45505,0.008509015,"Slow, 0-25",531
29253,60559,-10.74173,0.002405426,"Fast, 0-25",1890
29254,60561,-10.4702,0.001352203,"Slow, 26-40",713
29255,60562,-6.730266,0.000767858,"Med, 41-55",546
29256,60564,-49.43966,0.008391817,"Slow, 0-25",7003
29257,60567,-563.6989,0.07210406,"Med, 41-55",558
29258,60568,-18.14416,0.002316228,"Med, 41-55",157
29259,60571,-0.9627539,0.000606802,"Fast, 0-25",89
29260,60575,-19.73724,0.007644675,"Slow, 0-25",1915
29261,60580,-0.1607644,0.0000969,"Fast, 0-25",50
29262,60581,-91.33101,0.03492007,"Fast, 0-25",8183
29263,60585,-106.2108,0.01864295,"Slow, 0-25",1132
29264,60586,-67.72449,0.006642183,"Fast/Slow, 75+",308
29265,60588,-0.6490993,0.000398797,"Fast, 0-25",78
29266,60589,-24.4893,0.00259234,"Slow, 41-55",93
29267,60592,-4.145943,0.001160031,"Med, 0-25",849
29268,60594,-13.2587,0.001827508,"Slow, 26-40",2734
29269,60597,-3.447454,0.00061533,"Slow, 0-25",1097
29270,60599,-11.69043,0.002095233,"Fast, 0-25",3672
29271,60601,-28.3955,0.008431339,"Med, 0-25",708
29272,60604,-153.8024,0.02733159,"Slow, 0-25",1727
29273,60608,-1.02382,0.000130665,"Med, 41-55",112
29274,60612,-2.34046,0.00041431,"Med, 26-40",764
29275,60617,-121.3456,0.01619236,"Med, 0-25",7244
29276,60618,-2.916088,0.000382193,"Slow, 26-40",81
29277,60620,-157.558,0.02054447,"Slow, 26-40",2415
29278,60626,-2.319509,0.000604157,"Med, 0-25",411
29279,60630,-62.36479,0.006173848,"Slow, 41-55",289
29280,60631,-133.086,0.03141731,"Med, 0-25",350
29281,60632,-39.1666,0.003962833,"Fast, 41-55",2312
29282,60637,-0.187034,0.0000529,"Med, 0-25",334
29283,60638,-0.09382207,0.0000588,"Med, 26-40",182
29284,60643,-53.17195,0.009160497,"Slow, 0-25",4903
29285,60644,-12.144,0.002158061,"Slow, 0-25",292
29286,60646,-9.519129,0.001086944,"Med, 56-74",90
29287,60652,-64.64009,0.0113532,"Slow, 0-25",1253
29288,60653,-5.651676,0.000649273,"Med, 56-74",94
29289,60654,-25.25995,0.004701655,"Med, 26-40",797
29290,60655,-1.370877,0.00019802,"Slow, 26-40",281
29291,60656,-0.2428136,0.0000413,"Med, 26-40",342
29292,60659,-1.528197,0.000193888,"Med, 41-55",173
29293,60661,-71.66913,0.007515376,"Slow, 41-55",4051
29294,60662,-1.148881,0.000324218,"Med, 0-25",61
29295,60663,-11.42245,0.001477472,"Med, 41-55",98
29296,60664,-5.140292,0.000568619,"Fast, 56-74",50
29297,60665,-23.01294,0.002038152,"Fast, 41-55",1320
29298,60666,-1241.871,0.2437515,"Fast, 26-40",334
29299,60667,-122.8476,0.01271544,"Slow, 41-55",531
29300,60668,-0.2290047,0.0000703,"Med, 0-25",41
29301,60669,-40.73265,0.007984142,"Fast, 26-40",1412
29302,60671,-1.653947,0.000496543,"Med, 0-25",403
29303,60672,-4.466401,0.000580025,"Med, 41-55",358
29304,60673,-4.174547,0.001600944,"Fast, 0-25",2080
29305,60674,-438.4456,0.06000406,"Fast, 26-40",3325
29306,60675,-8.369604,0.003163858,"Fast, 0-25",6333
29307,60676,-1.47525,0.000442716,"Med, 0-25",301
29308,60677,-34.00824,0.003636076,"Slow, 41-55",140
29309,60678,-4.417969,0.000730457,"Slow, 0-25",3296
29310,60680,-193.3832,0.01957153,"Fast, 56-74",3599
29311,60683,-19.15134,0.007238132,"Fast, 0-25",470
29312,60685,-28.91675,0.006567142,"Med, 0-25",130
29313,60686,-205.1315,0.02507257,"Fast, 41-55",850
29314,60687,-0.3183787,0.000041,"Med, 41-55",139
29315,60691,-0.2316652,0.0000318,"Slow, 26-40",299
29316,60694,-269.9272,0.05292049,"Fast, 26-40",2408
29317,60696,-11.87753,0.001311538,"Slow, 0-25",1447
29318,60697,-0.09281915,0.000028,"Med, 0-25",127
29319,60698,-354.7901,0.04336049,"Fast, 26-40",210
29320,60700,-56.56908,0.007317731,"Slow, 26-40",3722
29321,60701,-44.2501,0.007856924,"Slow, 0-25",548
29322,60702,-53.50663,0.005313457,"Med, 75+",748
