str_id,severity_id,wwacbd,wwacbh,wwacc,wwach,wwafuel13,wwafuel40
3910,8071,11,13,55,57,10,165
3911,8073,14,13,15,25,2,122
3912,8075,38,13,45,25,8,183
3913,8076,27,13,35,25,5,145
3914,8077,14,13,15,8,2,122
3915,8078,4,7,25,57,8,183
3916,8081,19,13,25,25,2,122
3917,8088,19,13,25,25,2,122
3918,8089,6,43,35,57,9,188
3919,8092,27,13,35,8,2,121
3920,8093,19,13,25,25,2,122
3921,8094,1,263,55,57,8,161
3922,8097,1,144,45,25,6,147
3923,8098,19,13,25,25,2,122
3924,8099,1,144,25,25,6,147
3925,8100,1,263,45,57,8,161
3926,8104,38,13,45,25,8,183
3927,8105,11,20,55,57,10,165
3928,8106,1,263,45,57,8,161
3929,8108,11,20,55,57,10,165
3930,8111,14,13,15,8,2,122
3931,8112,14,13,15,8,2,121
3932,8114,12,20,45,25,10,165
3933,8116,14,13,15,8,8,101
3934,8117,19,13,25,25,2,122
3935,8118,9,20,35,25,9,188
3936,8120,8,43,45,57,9,188
3937,8123,8,13,45,57,10,165
3938,8127,19,13,25,8,2,122
3939,8129,27,13,35,25,5,145
3940,8130,11,20,55,57,10,165
3941,8132,27,13,35,25,5,145
3942,8133,19,13,25,25,2,122
3943,8134,19,13,25,25,2,122
3944,8136,11,20,55,57,10,165
3945,8138,16,13,65,57,10,165
3946,8139,14,13,15,8,2,122
3947,8140,1,263,55,57,8,161
3948,8141,8,13,45,57,8,161
3949,8142,11,13,55,57,10,165
3950,8143,1,263,55,57,8,161
3951,8144,8,13,45,57,8,161
3952,8148,11,13,55,57,10,165
3953,8149,11,20,55,57,10,165
3954,8151,27,13,35,25,5,145
3955,8152,6,39,35,57,10,165
3956,8154,1,144,45,25,6,147
3957,8155,1,144,35,25,2,122
3958,8156,1,263,35,57,2,121
3959,8159,19,13,25,25,2,122
3960,8161,8,13,45,57,8,161
3961,8162,27,13,35,25,5,145
3962,8164,27,13,35,25,5,145
3963,8165,1,263,45,57,8,161
3964,8166,14,13,15,8,2,122
3965,8170,19,13,25,8,2,122
3966,8171,1,144,35,25,2,122
3967,8173,19,13,25,25,5,142
3968,8174,1,263,55,57,8,161
3969,8175,8,30,45,57,8,183
3970,8176,19,13,25,25,2,122
3971,8179,1,263,45,57,8,161
3972,8180,4,13,25,57,5,122
3973,8181,19,13,25,25,2,122
3974,8182,16,16,65,57,8,183
3975,8183,1,263,45,57,8,161
3976,8184,6,13,35,57,8,183
3977,8187,1,263,75,57,6,147
3978,8188,14,13,15,25,8,101
3979,8189,1,144,45,25,6,147
3980,8192,8,20,45,57,8,183
3981,8194,11,20,55,57,10,165
3982,8195,14,13,15,25,8,101
3983,8198,1,263,45,57,8,161
3984,8199,8,39,45,57,10,165
3985,8201,11,20,55,57,10,165
3986,8203,19,13,25,25,2,122
3987,8207,27,13,35,25,5,145
3988,8208,19,13,25,25,5,142
3989,8210,27,13,35,25,5,145
3990,8211,1,263,45,57,8,161
3991,8213,1,144,45,25,6,147
3992,8214,1,144,45,25,6,147
3993,8217,8,43,45,57,9,188
3994,8219,19,13,25,8,2,122
3995,8220,6,13,35,57,5,122
3996,8221,1,263,55,57,8,161
3997,8223,8,13,45,57,10,165
3998,8224,19,13,25,8,2,122
3999,8226,16,13,65,57,10,165
4000,8227,11,13,55,57,10,165
4001,8229,19,13,25,25,2,122
4002,8232,19,13,25,8,2,122
4003,8235,27,13,35,25,5,145
4004,8239,27,13,35,25,5,145
4005,8241,11,20,55,57,10,165
4006,8242,19,13,25,8,2,122
4007,8245,14,13,15,8,2,122
4008,8252,1,263,25,57,2,121
4009,8253,14,13,15,8,2,122
4010,8254,1,144,45,25,6,147
4011,8258,1,263,55,57,8,161
4012,8259,19,13,25,25,2,121
4013,8260,1,263,25,57,2,121
4014,8266,11,7,55,57,10,165
4015,8269,1,263,35,57,2,121
4016,8270,14,13,15,8,2,122
4017,8272,19,13,25,25,5,145
4018,8273,19,13,25,25,2,122
4019,8274,1,144,45,25,6,147
4020,8275,6,13,35,57,5,122
4021,8279,19,13,25,25,2,122
4022,8280,19,13,25,8,2,122
4023,8287,1,144,25,25,8,161
4024,8288,19,13,25,8,2,122
4025,8289,19,13,25,25,2,122
4026,8290,19,13,25,25,2,122
4027,8292,8,20,45,57,8,183
4028,8294,11,7,55,57,10,165
4029,8295,1,144,25,25,2,121
4030,8298,1,144,45,25,6,147
4031,8299,19,13,25,25,5,145
4032,8300,8,13,45,57,8,161
4033,8304,27,13,35,25,5,145
4034,8305,1,263,55,57,8,161
4035,8307,19,13,25,25,5,142
4036,8313,1,263,55,57,8,161
4037,8315,11,20,55,57,10,165
4038,8316,27,13,35,25,5,145
4039,8317,19,13,25,25,2,122
4040,8319,6,20,35,57,10,165
4041,8320,19,13,25,25,2,122
4042,8321,1,144,25,25,2,121
4043,8322,11,20,55,57,10,165
4044,8324,8,20,45,57,8,183
4045,8325,11,13,55,57,10,165
4046,8326,27,13,35,25,5,145
4047,8329,6,43,35,57,9,188
4048,8332,1,144,65,25,6,147
4049,8333,11,20,55,57,10,165
4050,8335,16,13,65,57,10,165
4051,8337,8,13,45,57,8,161
4052,8338,19,13,25,25,2,122
4053,8339,1,263,55,57,8,161
4054,8342,38,13,45,25,8,183
4055,8345,45,13,55,25,8,183
4056,8351,1,144,45,25,6,147
4057,8352,19,13,25,8,2,122
4058,8353,1,144,45,25,6,147
4059,8355,27,13,35,25,5,145
4060,8356,1,263,45,57,8,161
4061,8357,1,263,65,57,8,161
4062,8358,8,13,45,57,10,165
4063,8359,19,13,25,8,2,122
4064,8361,8,13,45,57,10,165
4065,8364,27,13,35,25,5,145
4066,8367,8,43,45,57,9,188
4067,8368,8,13,45,57,8,161
4068,8370,6,20,35,57,8,183
4069,8376,1,144,35,25,2,121
4070,8381,1,144,25,25,2,121
4071,8384,19,13,25,8,2,122
4072,8386,22,13,75,57,10,165
4073,8387,38,13,45,25,8,183
4074,8390,19,13,25,25,5,142
4075,8393,1,263,35,57,2,121
4076,8397,11,13,55,57,10,165
4077,8401,11,13,55,57,10,165
4078,8403,1,144,45,25,6,147
4079,8405,27,13,35,25,5,145
4080,8407,1,263,35,57,2,121
4081,8408,8,13,45,57,10,165
4082,8409,16,13,65,57,10,165
4083,8414,6,13,35,57,5,122
4084,8416,19,13,25,25,2,122
4085,8423,14,13,15,8,2,122
4086,8424,14,13,15,25,2,122
4087,8427,6,43,35,57,9,188
4088,8428,1,263,55,57,8,161
4089,8430,27,13,35,25,5,145
4090,8432,1,144,55,25,6,147
4091,8435,8,43,45,57,9,188
4092,8438,27,13,35,25,5,145
4093,8442,27,13,35,25,5,145
4094,8444,27,13,35,25,5,145
4095,8448,19,13,25,25,2,122
4096,8450,19,13,25,25,2,122
4097,8453,11,7,55,57,10,165
4098,8454,8,20,45,57,10,165
4099,8456,1,263,35,57,2,121
4100,8461,8,23,45,57,8,161
4101,8464,27,13,35,25,5,145
4102,8466,19,13,25,8,2,122
4103,8467,6,20,35,57,10,165
4104,8468,11,13,55,57,10,165
4105,8469,27,13,35,25,5,145
4106,8474,1,144,35,25,6,147
4107,8475,16,7,65,57,10,165
4108,8485,38,13,45,25,8,183
4109,8491,11,13,55,57,10,165
4110,8492,1,144,45,25,6,147
4111,8493,11,13,55,57,10,165
4112,8495,11,13,55,57,10,165
4113,8497,1,263,45,57,8,161
4114,8506,27,13,35,25,5,145
4115,8507,1,263,35,57,2,121
4116,8508,11,20,55,57,10,165
4117,8509,8,20,45,57,9,188
4118,8511,8,20,45,57,10,165
4119,8513,11,13,55,57,10,165
4120,8514,16,13,65,57,10,165
4121,8515,1,263,55,57,8,161
4122,8522,1,144,45,25,6,147
4123,8523,1,263,45,57,8,161
4124,8524,16,7,65,57,10,165
4125,8526,6,13,35,57,8,183
4126,8528,8,20,45,57,8,183
4127,8530,19,13,25,25,2,122
4128,8531,14,13,15,8,2,122
4129,8533,11,7,55,57,10,165
4130,8534,1,263,45,57,8,161
4131,8535,8,7,45,57,10,165
4132,8539,1,144,45,25,6,147
4133,8547,1,263,65,57,8,161
4134,8548,38,13,45,25,8,183
4135,8552,11,20,55,57,10,165
4136,8553,27,13,35,25,5,145
4137,8559,16,7,65,57,10,165
4138,8561,14,13,15,8,2,122
4139,8562,8,20,45,57,8,183
4140,8566,27,13,35,25,5,145
4141,8570,1,263,55,57,8,161
4142,8571,14,13,15,25,8,101
4143,8572,38,13,45,25,8,183
4144,8573,8,43,45,57,9,188
4145,8578,38,13,45,25,8,183
4146,8579,1,144,45,25,8,161
4147,8582,8,13,45,57,8,161
4148,8583,18,13,35,57,1,101
4149,8586,14,13,15,8,1,101
4150,8588,6,43,35,57,9,188
4151,8591,6,13,35,57,5,122
4152,8592,16,13,65,57,10,165
4153,8593,1,144,25,25,2,121
4154,8595,1,144,15,25,2,121
4155,8596,27,13,35,8,5,145
4156,8598,14,13,15,25,8,101
4157,8599,6,43,35,57,9,188
4158,8601,19,13,25,8,2,122
4159,8602,19,13,25,25,2,122
4160,8604,27,13,35,25,5,145
4161,8607,19,13,25,25,2,122
4162,8609,11,7,55,57,10,165
4163,8610,38,13,45,25,8,183
4164,8611,11,7,55,57,10,165
4165,8612,19,13,25,25,2,122
4166,8613,27,13,35,25,5,145
4167,8614,1,144,25,25,8,161
4168,8616,14,13,15,8,5,142
4169,8619,16,13,65,57,10,165
4170,8620,27,13,35,25,5,145
4171,8623,19,13,25,25,2,122
4172,8624,1,144,55,25,6,147
4173,8626,14,13,15,8,2,122
4174,8627,27,13,35,25,5,145
4175,8629,1,263,55,57,8,161
4176,8631,1,144,45,25,6,147
4177,8634,8,13,45,57,8,161
4178,8635,19,13,25,25,2,122
4179,8636,6,39,35,57,10,165
4180,8637,27,13,35,25,5,145
4181,8638,1,263,35,57,8,181
4182,8639,1,263,35,57,2,121
4183,8640,1,263,35,57,2,121
4184,8643,19,13,25,25,2,122
4185,8644,1,144,55,25,6,147
4186,8645,19,13,25,8,2,122
4187,8646,6,43,35,57,9,188
4188,8649,38,13,45,25,8,183
4189,8650,14,13,15,8,2,122
4190,8654,19,13,25,8,2,121
4191,8658,1,263,45,57,8,161
4192,8661,8,13,45,57,8,161
4193,8663,8,16,45,57,8,183
4194,8664,14,13,15,25,2,122
4195,8667,27,13,35,25,5,145
4196,8668,19,13,25,25,2,122
4197,8671,27,13,35,8,5,145
4198,8676,19,13,25,8,2,122
4199,8677,1,144,45,25,6,147
4200,8684,1,144,25,25,2,121
4201,8686,6,43,35,57,9,188
4202,8689,1,144,45,25,6,147
4203,8691,8,66,45,57,8,161
4204,8692,5,3,15,8,8,161
4205,8693,19,13,25,25,2,122
4206,8694,1,144,15,25,2,121
4207,8695,38,13,45,25,8,183
4208,8697,27,13,35,25,5,145
4209,8698,27,13,35,25,5,145
4210,8699,14,13,15,25,1,101
4211,8700,19,13,25,25,2,122
4212,8702,19,13,25,25,5,142
4213,8704,19,13,25,25,2,122
4214,8707,19,13,25,25,5,142
4215,8708,19,13,25,25,2,122
4216,8710,19,13,25,25,2,122
4217,8715,19,13,25,25,2,122
4218,8716,16,13,65,57,10,165
4219,8719,8,20,45,57,8,183
4220,8724,6,46,35,57,2,121
4221,8725,14,13,15,25,1,101
4222,8726,27,13,35,25,5,145
4223,8727,19,13,25,25,2,122
4224,8728,11,20,55,57,10,165
4225,8729,4,43,25,57,2,122
4226,8731,19,13,25,25,2,122
4227,8732,1,263,45,57,8,161
4228,8733,27,13,35,8,5,145
4229,8735,11,7,55,57,10,165
4230,8736,8,13,45,57,8,161
4231,8737,8,13,45,57,8,161
4232,8739,14,13,15,8,2,122
4233,8741,27,13,35,25,5,145
4234,8742,11,13,55,57,10,165
4235,8744,19,13,25,25,2,122
4236,8746,8,13,45,57,8,161
4237,8747,11,20,55,57,10,165
4238,8748,38,13,45,25,8,183
4239,8758,11,7,55,57,10,165
4240,8759,27,13,35,25,5,145
4241,8763,4,13,25,57,5,122
4242,8764,1,263,55,57,8,161
4243,8765,11,13,55,57,10,165
4244,8771,1,263,35,57,2,121
4245,8775,19,13,25,8,2,122
4246,8779,45,13,55,25,8,183
4247,8780,1,263,65,57,8,161
4248,8783,8,13,45,57,10,165
4249,8785,6,20,35,57,10,165
4250,8788,1,263,45,57,8,161
4251,8789,8,20,45,57,8,183
4252,8791,1,263,35,57,2,121
4253,8796,19,13,25,25,2,122
4254,8797,19,13,25,25,5,145
4255,8798,6,16,25,25,8,183
4256,8799,14,13,15,8,2,122
4257,8800,27,13,35,25,5,145
4258,8802,19,13,25,25,2,122
4259,8803,19,13,25,8,2,122
4260,8807,1,144,15,25,8,183
4261,8808,19,13,25,8,2,122
4262,8811,11,13,55,57,10,165
4263,8812,1,263,55,57,8,161
4264,8814,11,13,55,57,10,165
4265,8816,8,13,45,57,10,165
4266,8817,8,13,45,57,8,161
4267,8818,11,20,55,57,10,165
4268,8819,8,13,45,57,8,161
4269,8821,19,13,25,8,2,122
4270,8825,19,13,25,8,2,122
4271,8828,22,13,75,57,10,165
4272,8830,1,263,45,57,8,161
4273,8831,27,13,35,25,5,145
4274,8834,27,13,35,25,5,145
4275,8837,1,52,15,8,5,142
4276,8838,14,13,15,8,1,101
4277,8847,27,13,35,25,5,145
4278,8850,27,13,35,25,5,145
4279,8852,14,13,15,25,2,122
4280,8854,14,13,15,8,1,101
4281,8856,27,13,35,25,5,145
4282,8861,9,10,35,25,8,183
4283,8863,11,20,55,57,10,165
4284,8865,16,13,65,57,10,165
4285,8866,3,16,15,57,8,183
4286,8867,22,13,75,57,10,165
4287,8868,19,13,25,8,2,122
4288,8870,8,20,45,57,8,183
4289,8871,12,7,45,25,8,183
4290,8876,8,13,45,57,8,161
4291,8879,11,20,55,57,10,165
4292,8881,19,13,25,25,2,122
4293,8883,1,144,55,25,6,147
4294,8888,8,20,45,57,8,183
4295,8891,19,13,25,25,5,142
4296,8894,27,13,35,25,5,145
4297,8898,19,13,25,25,5,142
4298,8899,19,13,25,8,2,122
4299,8900,38,13,45,25,8,183
4300,8902,1,263,35,57,2,121
4301,8904,1,263,55,57,8,161
4302,8910,14,13,15,8,1,102
4303,8912,19,13,25,25,2,122
4304,8915,38,13,45,25,8,183
4305,8917,1,263,35,57,2,121
4306,8919,1,263,45,57,8,161
4307,8921,38,13,45,25,8,183
4308,8924,19,13,25,25,2,122
4309,8925,11,20,55,57,10,165
4310,8926,19,13,25,25,2,122
4311,8930,1,263,35,57,2,121
4312,8933,14,13,15,25,8,101
4313,8934,1,144,45,25,6,147
4314,8939,19,13,25,25,2,122
4315,8940,27,13,35,25,5,145
4316,8944,1,144,35,25,8,161
4317,8945,1,263,25,57,2,121
4318,8946,1,263,25,57,2,121
4319,8949,1,263,45,57,8,161
4320,8951,1,144,45,25,6,147
4321,8952,19,13,25,25,2,122
4322,8954,27,13,35,25,5,145
4323,8955,19,13,25,25,2,122
4324,8956,1,144,55,25,6,147
4325,8957,1,263,35,57,2,121
4326,8958,38,13,45,25,8,183
4327,8960,27,13,35,25,5,145
4328,8961,14,13,15,8,1,101
4329,8962,1,144,45,25,6,147
4330,8967,14,13,15,8,2,122
4331,8969,11,13,55,57,10,165
4332,8971,27,13,35,25,5,145
4333,8974,1,144,45,25,6,147
4334,8976,14,13,15,25,1,101
4335,8977,1,144,35,25,2,122
4336,8981,1,263,45,57,8,161
4337,8984,19,13,25,25,2,122
4338,8985,16,13,65,57,10,165
4339,8988,6,13,35,57,8,183
4340,8991,1,263,35,57,2,121
4341,8992,27,13,35,25,5,145
4342,8993,14,13,15,8,2,122
4343,8994,1,263,45,57,8,161
4344,8996,27,13,35,8,2,121
4345,8998,27,13,35,25,2,121
4346,8999,1,263,35,57,2,121
4347,9003,11,7,55,57,10,165
4348,9005,1,263,35,57,2,121
4349,9013,8,13,45,57,8,161
4350,9015,8,13,45,57,8,161
4351,9016,1,144,45,25,6,147
4352,9020,1,263,55,57,8,161
4353,9026,19,13,25,25,2,122
4354,9027,1,144,35,25,4,145
4355,9028,8,13,45,57,8,161
4356,9029,11,13,55,57,10,165
4357,9030,6,43,35,57,9,188
4358,9033,1,263,45,57,8,161
4359,9036,8,20,45,57,8,183
4360,9037,27,13,35,25,5,145
4361,9038,1,263,45,57,8,161
4362,9040,16,7,65,57,10,165
4363,9042,8,13,45,57,10,165
4364,9048,11,20,55,57,10,165
4365,9050,19,13,25,25,2,122
4366,9052,1,263,45,57,8,161
4367,9055,27,13,35,25,5,145
4368,9059,1,263,55,57,8,161
4369,9065,14,13,15,8,2,122
4370,9067,45,13,55,25,8,183
4371,9068,1,263,45,57,8,161
4372,9069,14,13,15,8,2,122
4373,9070,6,3,25,25,8,183
4374,9072,1,144,35,25,2,121
4375,9073,8,7,45,57,10,165
4376,9074,11,20,55,57,10,165
4377,9075,1,144,35,25,2,122
4378,9076,27,13,35,25,5,145
4379,9078,27,13,35,25,5,145
4380,9084,38,13,45,25,8,183
4381,9085,19,13,25,8,2,122
4382,9086,6,13,35,57,5,122
4383,9091,27,13,35,25,5,145
4384,9092,27,13,35,25,5,145
4385,9093,14,13,15,25,1,101
4386,9095,8,20,45,57,8,183
4387,9096,1,263,55,57,8,161
4388,9097,1,263,65,57,8,161
4389,9098,14,13,15,25,2,121
4390,9099,1,263,35,57,2,121
4391,9102,1,263,25,57,2,121
4392,9106,8,13,45,57,8,161
4393,9107,45,13,55,25,8,183
4394,9110,19,13,25,8,2,122
4395,9111,6,36,25,25,10,165
4396,9120,1,144,25,25,5,122
4397,9121,11,7,55,57,10,165
4398,9122,14,13,15,8,2,122
4399,9123,1,263,45,57,8,161
4400,9124,14,13,15,8,2,122
4401,9125,1,144,35,25,2,122
4402,9128,1,144,55,25,6,147
4403,9132,6,16,35,57,8,183
4404,9133,19,13,25,8,2,122
4405,9137,11,20,55,57,10,165
4406,9138,6,3,25,25,8,183
4407,9140,1,144,55,25,6,147
4408,9142,14,13,15,25,1,101
4409,9144,16,13,65,57,10,165
4410,9146,1,144,25,25,2,121
4411,9147,19,13,25,8,2,122
4412,9149,14,13,15,8,1,101
4413,9150,27,13,35,25,5,145
4414,9151,8,13,45,57,10,165
4415,9153,1,263,55,57,8,161
4416,9154,1,263,35,57,2,121
4417,9156,1,263,35,57,2,121
4418,9160,8,20,45,57,8,183
4419,9163,14,13,15,8,2,121
4420,9165,1,144,45,25,6,147
4421,9167,11,20,55,57,10,165
4422,9169,14,13,15,8,1,102
4423,9171,27,13,35,25,5,145
4424,9172,1,263,55,57,8,161
4425,9174,11,20,55,57,10,165
4426,9177,38,13,45,25,8,183
4427,9179,8,20,45,57,8,183
4428,9180,1,144,45,25,6,147
4429,9184,1,263,55,57,8,161
4430,9185,1,263,15,57,2,121
4431,9186,38,13,45,25,8,183
4432,9187,14,13,15,8,2,122
4433,9188,19,13,25,8,2,122
4434,9190,1,263,55,57,8,161
4435,9192,19,13,25,25,2,122
4436,9193,4,16,25,57,8,183
4437,9194,8,13,45,57,8,161
4438,9197,8,20,45,57,8,183
4439,9198,11,7,55,57,10,165
4440,9199,19,13,25,25,2,122
4441,9201,38,13,45,25,8,183
4442,9203,1,144,35,25,6,147
4443,9209,4,7,25,57,8,183
4444,9211,1,263,45,57,8,161
4445,9212,19,13,25,25,2,122
4446,9214,38,13,45,25,8,183
4447,9216,25,13,45,57,8,183
4448,9217,8,39,45,57,10,165
4449,9218,14,13,15,8,1,101
4450,9219,27,13,35,25,5,145
4451,9220,27,13,35,25,5,145
4452,9223,19,13,25,8,2,122
4453,9229,19,13,25,25,2,122
4454,9230,16,13,65,57,10,165
4455,9233,6,20,35,57,8,183
4456,9234,19,13,25,25,2,122
4457,9236,27,13,35,25,5,145
4458,9237,19,13,25,25,2,122
4459,9239,1,144,35,25,8,161
4460,9242,38,13,45,25,8,183
4461,9243,1,144,55,25,6,147
4462,9244,8,39,45,57,10,165
4463,9245,8,20,45,57,8,183
4464,9246,1,144,35,25,2,122
4465,9247,19,13,25,25,2,122
4466,9249,1,263,75,57,8,161
4467,9251,27,13,35,25,5,145
4468,9254,27,13,35,25,5,145
4469,9260,1,263,65,57,8,161
4470,9263,38,13,45,25,8,183
4471,9264,11,13,55,57,10,165
4472,9265,6,16,25,25,5,122
4473,9266,1,263,25,57,2,121
4474,9268,8,20,45,57,8,183
4475,9269,8,13,45,57,10,165
4476,9270,1,144,55,25,6,147
4477,9272,8,13,45,57,8,161
4478,9273,8,13,45,57,8,161
4479,9276,38,13,45,25,8,183
4480,9279,16,20,65,57,10,165
4481,9280,38,13,45,25,8,183
4482,9281,27,13,35,25,5,145
4483,9283,19,13,25,8,2,122
4484,9285,27,13,35,25,5,145
4485,9286,1,144,45,25,6,147
4486,9288,27,13,35,25,5,145
4487,9290,8,13,45,57,8,161
4488,9292,14,13,15,8,2,122
4489,9293,19,13,25,25,2,122
4490,9294,27,13,35,25,5,145
4491,9295,8,20,45,57,8,183
4492,9296,1,263,55,57,8,161
4493,9297,16,13,65,57,10,165
4494,9300,1,263,25,57,2,121
4495,9301,14,13,15,25,8,101
4496,9303,8,13,45,57,8,161
4497,9304,19,13,25,25,2,122
4498,9306,19,13,25,25,2,122
4499,9308,1,263,55,57,8,161
4500,9311,19,13,25,25,2,122
4501,9317,1,144,55,25,6,147
4502,9319,27,13,35,25,5,145
4503,9323,19,13,25,25,2,122
4504,9324,11,7,55,57,10,165
4505,9326,14,13,15,25,2,122
4506,9327,1,263,45,57,8,161
4507,9328,27,13,35,25,5,145
4508,9330,18,13,35,57,8,183
4509,9331,19,13,25,25,2,122
4510,9332,27,13,35,25,5,145
4511,9337,14,13,15,25,2,122
4512,9340,1,263,55,57,8,161
4513,9341,1,144,65,25,6,147
4514,9342,1,263,55,57,8,161
4515,9344,19,13,25,8,2,122
4516,9348,14,13,15,25,8,101
4517,9349,19,13,25,25,2,122
4518,9350,1,144,55,25,6,147
4519,9353,19,13,25,25,2,122
4520,9354,16,13,65,57,10,165
4521,9355,1,144,35,25,2,122
4522,9357,14,13,15,8,2,122
4523,9358,38,13,45,25,8,183
4524,9359,1,263,55,57,8,161
4525,9366,1,144,45,25,6,147
4526,9368,27,13,35,25,5,145
4527,9375,1,263,35,57,2,121
4528,9378,27,13,35,25,5,145
4529,9379,14,13,15,8,2,122
4530,9380,8,13,45,57,8,161
4531,9382,12,16,45,25,8,161
4532,9383,6,16,35,57,8,183
4533,9387,5,7,15,25,5,122
4534,9393,4,20,25,57,8,183
4535,9394,11,36,55,57,10,165
4536,9395,19,13,25,25,5,142
4537,9396,11,7,55,57,10,165
4538,9399,8,20,45,57,10,165
4539,9400,27,13,35,25,5,145
4540,9401,11,16,55,57,8,183
4541,9402,38,13,45,25,8,183
4542,9404,14,13,15,8,2,122
4543,9405,14,13,15,8,2,122
4544,9406,8,13,45,57,10,165
4545,9407,19,13,25,25,5,145
4546,9409,38,13,45,25,8,183
4547,9410,27,13,35,25,5,145
4548,9412,6,3,25,25,8,183
4549,9413,3,7,15,57,8,183
4550,9416,27,13,35,25,5,145
4551,9420,19,13,25,25,2,122
4552,9425,8,13,45,57,8,161
4553,9426,27,13,35,25,5,145
4554,9428,1,144,45,25,6,147
4555,9429,8,43,45,57,9,188
4556,9430,19,13,25,25,2,122
4557,9433,8,66,45,57,8,161
4558,9434,8,20,45,57,8,183
4559,9435,16,13,65,57,10,165
4560,9440,38,13,45,25,8,183
4561,9442,11,7,55,57,10,165
4562,9447,27,13,35,25,5,145
4563,9451,19,13,25,8,2,122
4564,9452,11,13,55,57,10,165
4565,9453,38,13,45,25,8,183
4566,9455,11,20,55,57,10,165
4567,9460,1,263,35,57,2,121
4568,9462,11,20,55,57,10,165
4569,9465,1,144,45,25,6,147
4570,9466,1,144,45,25,6,147
4571,9467,1,263,65,57,8,161
4572,9468,1,144,45,25,6,147
4573,9469,1,144,35,25,9,186
4574,9470,1,263,35,57,2,121
4575,9472,1,144,45,25,6,147
4576,9473,19,13,25,25,2,122
4577,9477,14,13,15,8,2,122
4578,9478,11,7,55,57,10,165
4579,9482,8,13,45,57,8,161
4580,9483,14,13,15,8,1,101
4581,9485,11,20,55,57,10,165
4582,9487,19,13,25,25,2,122
4583,9488,14,13,15,25,2,122
4584,9492,1,144,35,25,2,122
4585,9494,27,13,35,8,5,145
4586,9497,8,20,45,57,10,165
4587,9498,27,13,35,25,5,145
4588,9500,1,263,55,57,8,161
4589,9501,1,263,65,57,8,161
4590,9506,19,13,25,25,2,122
4591,9510,1,144,55,25,6,147
4592,9511,4,20,25,57,8,161
4593,9512,4,13,25,57,5,122
4594,9513,1,144,25,25,2,121
4595,9520,19,13,25,8,2,122
4596,9524,1,263,65,57,8,161
4597,9526,14,13,15,8,2,122
4598,9529,16,13,65,57,10,165
4599,9530,1,263,45,57,8,161
4600,9533,8,13,45,57,8,161
4601,9534,14,13,15,8,2,122
4602,9536,4,7,25,57,8,183
4603,9537,11,20,55,57,10,165
4604,9541,27,13,35,25,5,145
4605,9542,1,144,55,25,6,147
4606,9543,1,144,35,25,2,122
4607,9547,8,20,45,57,8,183
4608,9548,8,13,45,57,8,161
4609,9550,19,13,25,25,2,122
4610,9552,11,20,55,57,10,165
4611,9553,1,263,65,57,8,161
4612,9555,8,20,45,57,8,183
4613,9556,14,13,15,8,1,101
4614,9560,8,39,45,57,10,165
4615,9562,1,144,35,25,6,147
4616,9563,27,13,35,25,5,145
4617,9564,1,144,45,25,6,147
4618,9567,1,144,25,25,8,161
4619,9568,8,43,45,57,9,188
4620,9569,8,13,45,57,8,161
4621,9576,11,20,55,57,10,165
4622,9578,38,13,45,25,8,183
4623,9579,1,263,35,57,2,121
4624,9580,1,144,45,25,6,147
4625,9581,27,13,35,25,5,145
4626,9583,8,13,45,57,10,165
4627,9584,27,13,35,25,5,145
4628,9586,8,13,45,57,10,165
4629,9588,8,20,45,57,8,183
4630,9590,1,263,35,57,8,161
4631,9591,16,13,65,57,10,165
4632,9592,1,144,45,25,6,147
4633,9593,19,13,25,25,2,122
4634,9594,27,13,35,25,5,145
4635,9597,1,144,25,25,2,122
4636,9598,8,43,45,57,9,188
4637,9600,1,144,45,25,6,147
4638,9601,1,144,45,25,6,147
4639,9602,1,144,15,25,2,121
4640,9606,11,7,55,57,10,165
4641,9607,11,13,55,57,10,165
4642,9613,11,20,55,57,10,165
4643,9614,16,20,65,57,10,165
4644,9617,19,13,25,8,2,122
4645,9618,8,39,45,57,10,165
4646,9620,27,13,35,25,5,145
4647,9624,1,144,25,25,2,122
4648,9627,19,13,25,25,2,122
4649,9628,1,263,35,57,2,121
4650,9629,38,13,45,25,8,183
4651,9633,11,7,55,57,10,165
4652,9635,27,13,35,25,5,145
4653,9637,11,13,55,57,10,165
4654,9638,8,20,45,57,8,183
4655,9642,27,13,35,25,5,145
4656,9645,11,20,55,57,10,165
4657,9646,27,13,35,25,5,145
4658,9647,11,13,55,57,10,165
4659,9649,1,263,35,57,2,121
4660,9651,16,13,65,57,10,165
4661,9655,1,263,35,57,2,121
4662,9657,11,13,55,57,10,165
4663,9659,1,144,35,25,6,147
4664,9662,19,13,25,25,2,122
4665,9670,8,20,45,57,8,183
4666,9671,8,7,45,57,10,165
4667,9672,19,13,25,25,5,142
4668,9673,19,13,25,25,5,142
4669,9674,1,144,55,25,6,147
4670,9676,19,13,25,8,2,122
4671,9680,27,13,35,25,5,145
4672,9683,19,13,25,25,2,122
4673,9684,38,13,45,25,8,183
4674,9685,27,13,35,25,5,145
4675,9687,1,144,65,25,6,147
4676,9688,1,144,45,25,6,147
4677,9689,8,7,45,57,10,165
4678,9690,8,13,45,57,8,161
4679,9693,1,144,45,25,6,147
4680,9694,27,13,35,25,5,145
4681,9699,19,13,25,8,2,122
4682,9701,14,13,15,8,2,121
4683,9702,11,13,55,57,10,165
4684,9705,11,20,55,57,10,165
