forest_topo_id,severity_id,asp,dem,slope
22275,46291,West,1922,22
22276,46294,South,2853,64
22277,46295,East,1937,64
22278,46296,South,2018,64
22279,46297,North,2473,90
22280,46298,East,2436,22
22281,46299,North,2562,0
22282,46302,West,2099,0
22283,46303,North,2898,22
22284,46305,North,1559,32
22285,46307,East,2192,64
22286,46310,East,2628,90
22287,46314,West,2666,22
22288,46316,North,2562,32
22289,46318,West,2684,44
22290,46320,North,2602,22
22291,46325,West,2497,44
22292,46328,North,1987,64
22293,46329,West,2762,44
22294,46331,East,2309,22
22295,46342,East,1826,22
22296,46344,East,2322,44
22297,46345,West,2493,64
22298,46346,North,2530,44
22299,46347,West,1803,22
22300,46352,North,2580,22
22301,46353,South,2284,64
22302,46354,North,2751,44
22303,46357,North,2093,44
22304,46358,West,1935,22
22305,46362,East,2483,44
22306,46369,North,2375,64
22307,46371,West,1907,22
22308,46373,North,2897,32
22309,46374,East,2178,44
22310,46375,East,2757,22
22311,46376,South,2360,32
22312,46381,North,2805,0
22313,46382,West,2283,22
22314,46386,West,1974,44
22315,46387,East,1731,44
22316,46391,South,1773,22
22317,46393,West,2189,44
22318,46394,East,2402,44
22319,46398,South,2816,0
22320,46400,West,1916,32
22321,46401,North,1929,32
22322,46404,East,2094,44
22323,46405,East,2412,44
22324,46408,West,2106,22
22325,46411,North,2916,22
22326,46412,North,2064,64
22327,46414,East,1759,44
22328,46415,North,2348,44
22329,46416,West,2453,64
22330,46419,North,2191,32
22331,46422,East,2435,32
22332,46423,North,2913,22
22333,46424,North,2723,44
22334,46429,East,2209,32
22335,46431,North,1958,64
22336,46432,North,2167,44
22337,46434,South,1789,22
22338,46441,South,2765,22
22339,46443,East,2054,0
22340,46446,West,1892,22
22341,46447,North,2957,22
22342,46449,West,3081,64
22343,46452,North,2854,22
22344,46453,North,2901,44
22345,46459,East,2099,22
22346,46460,North,2863,22
22347,46461,East,2140,32
22348,46462,North,2439,64
22349,46467,West,2486,44
22350,46468,South,2605,32
22351,46469,West,2741,64
22352,46471,North,2338,0
22353,46472,East,2200,90
22354,46474,West,2810,32
22355,46476,East,2683,64
22356,46478,West,2334,44
22357,46479,South,2526,44
22358,46481,East,2409,22
22359,46482,South,3045,32
22360,46483,East,2664,22
22361,46485,North,2255,22
22362,46487,West,2073,32
22363,46488,East,2891,64
22364,46490,South,1828,22
22365,46492,East,2462,32
22366,46493,South,2406,22
22367,46496,South,2205,64
22368,46499,North,2247,32
22369,46506,South,2012,22
22370,46508,North,2131,32
22371,46510,South,1954,22
22372,46513,North,1967,0
22373,46514,West,1824,22
22374,46515,North,2554,44
22375,46516,South,2062,22
22376,46517,East,1872,32
22377,46519,North,2717,22
22378,46523,East,2313,32
22379,46524,South,2597,32
22380,46530,North,2166,22
22381,46532,South,2533,44
22382,46533,East,2484,22
22383,46536,West,2968,22
22384,46538,North,2468,22
22385,46539,South,2103,44
22386,46542,West,2279,32
22387,46543,West,2286,32
22388,46544,East,2596,32
22389,46545,East,1888,64
22390,46546,North,1548,0
22391,46548,South,1901,22
22392,46549,West,2247,32
22393,46550,South,1704,0
22394,46551,South,2076,22
22395,46552,North,2630,32
22396,46553,East,2748,22
22397,46554,West,2162,44
22398,46557,North,2281,22
22399,46558,North,2185,64
22400,46560,North,2103,32
22401,46563,East,2036,32
22402,46564,East,3039,32
22403,46568,North,1964,0
22404,46570,North,1841,22
22405,46571,West,2653,32
22406,46573,North,2745,64
22407,46577,West,2354,64
22408,46580,East,1710,22
22409,46582,North,1916,22
22410,46585,South,1798,22
22411,46586,East,2274,32
22412,46587,South,3114,0
22413,46590,West,2960,44
22414,46591,North,1853,32
22415,46593,West,2418,44
22416,46595,South,2635,32
22417,46596,East,2039,32
22418,46597,South,2454,64
22419,46606,East,2938,22
22420,46607,West,2659,64
22421,46609,South,1704,32
22422,46616,West,1678,0
22423,46622,West,2560,44
22424,46623,West,2177,64
22425,46624,North,1731,64
22426,46625,West,2867,32
22427,46628,North,2641,44
22428,46629,West,2207,44
22429,46630,West,2181,32
22430,46631,East,2133,32
22431,46633,North,2313,64
22432,46634,North,2571,64
22433,46639,North,2542,22
22434,46640,North,2774,22
22435,46642,West,2294,44
22436,46645,South,2554,64
22437,46648,East,2398,44
22438,46650,East,2547,22
22439,46652,West,2293,44
22440,46657,East,2528,0
22441,46660,East,2256,32
22442,46666,East,2433,32
22443,46668,South,2518,32
22444,46669,North,2098,32
22445,46671,North,2082,44
22446,46673,North,2285,32
22447,46677,North,2797,22
22448,46678,East,2519,22
22449,46679,South,1835,32
22450,46681,South,2107,22
22451,46682,North,2583,22
22452,46683,East,1481,0
22453,46684,South,1974,32
22454,46685,South,1706,22
22455,46686,North,3053,0
22456,46690,South,2403,44
22457,46691,East,2586,32
22458,46693,South,1968,22
22459,46696,West,2101,64
22460,46698,West,2495,32
22461,46699,West,1819,32
22462,46702,East,2592,32
22463,46703,West,2703,44
22464,46704,North,2558,22
22465,46708,South,1702,22
22466,46711,East,1954,22
22467,46715,West,2516,44
22468,46717,South,2001,22
22469,46718,West,2495,22
22470,46719,North,2647,64
22471,46720,East,2169,32
22472,46722,South,1930,32
22473,46726,East,2661,22
22474,46729,East,2051,0
22475,46732,North,2079,44
22476,46737,North,2855,22
22477,46738,East,1923,22
22478,46739,West,1989,22
22479,46740,North,2566,32
22480,46742,East,2624,32
22481,46743,South,2428,44
22482,46745,West,3054,64
22483,46746,West,2815,44
22484,46747,West,2506,22
22485,46748,South,1748,22
22486,46749,North,2517,44
22487,46750,East,1832,0
22488,46752,East,2071,22
22489,46754,North,3050,32
22490,46755,North,2152,22
22491,46756,North,1802,44
22492,46758,East,2804,44
22493,46763,South,2015,44
22494,46765,North,2464,44
22495,46766,South,2602,64
22496,46767,West,2184,44
22497,46768,West,2723,32
22498,46769,East,1887,22
22499,46773,West,2342,44
22500,46774,North,2448,44
22501,46776,North,2093,32
22502,46777,East,2469,64
22503,46779,West,2858,22
22504,46782,West,1753,22
22505,46783,East,2203,32
22506,46784,West,2710,32
22507,46785,North,2519,32
22508,46786,East,1913,32
22509,46787,North,2128,44
22510,46788,North,1855,22
22511,46791,East,2392,90
22512,46794,North,1953,32
22513,46796,North,2189,32
22514,46798,North,1966,22
22515,46800,East,2590,64
22516,46801,North,1813,22
22517,46802,East,2150,44
22518,46805,West,2752,32
22519,46807,North,2773,22
22520,46808,East,1821,22
22521,46809,East,1909,32
22522,46810,West,1929,32
22523,46811,East,2071,32
22524,46813,South,2525,64
22525,46818,East,2053,0
22526,46819,West,2936,44
22527,46820,East,2400,22
22528,46822,North,2144,44
22529,46825,North,2725,32
22530,46827,South,2481,32
22531,46829,West,1720,0
22532,46831,South,2726,22
22533,46833,South,2393,44
22534,46834,West,1591,32
22535,46836,East,2878,32
22536,46838,North,3011,22
22537,46841,East,2111,22
22538,46843,North,2295,44
22539,46844,North,1711,44
22540,46846,East,2530,44
22541,46849,West,2641,22
22542,46851,South,2716,44
22543,46853,West,2478,44
22544,46859,North,2622,32
22545,46862,North,2639,44
22546,46865,West,2143,44
22547,46866,West,2840,22
22548,46867,East,2747,32
22549,46868,North,2644,64
22550,46869,North,2647,22
22551,46872,North,2494,44
22552,46874,West,1904,22
22553,46876,West,1876,64
22554,46877,North,2519,22
22555,46878,South,2350,32
22556,46879,North,2199,64
22557,46880,West,2217,44
22558,46881,North,2461,22
22559,46883,West,2048,32
22560,46886,South,1921,64
22561,46887,North,2371,22
22562,46889,West,2004,32
22563,46891,East,2692,32
22564,46895,East,2805,22
22565,46896,East,2234,32
22566,46899,South,2072,22
22567,46902,West,2729,44
22568,46907,South,2115,22
22569,46909,West,1950,22
22570,46910,North,2280,64
22571,46912,West,2221,22
22572,46915,North,2854,90
22573,46916,North,2597,22
22574,46918,East,2919,22
22575,46919,East,2591,64
22576,46922,West,2297,44
22577,46923,East,1855,32
22578,46925,West,2115,32
22579,46926,South,2072,32
22580,46927,North,2318,32
22581,46928,East,2287,32
22582,46929,North,2766,32
22583,46930,East,2616,44
22584,46931,South,2388,32
22585,46932,West,1645,22
22586,46936,East,2075,32
22587,46937,West,1825,22
22588,46940,East,2459,22
22589,46946,North,2755,22
22590,46948,North,1773,22
22591,46949,North,2638,64
22592,46951,North,2915,44
22593,46952,West,2233,32
22594,46953,East,2656,32
22595,46956,West,2243,32
22596,46957,North,1983,32
22597,46959,North,2265,64
22598,46961,West,2255,44
22599,46962,North,2624,32
22600,46965,North,1608,32
22601,46966,South,2928,44
22602,46968,North,2852,32
22603,46969,North,2089,0
22604,46970,North,2458,32
22605,46975,North,2713,22
22606,46976,North,2462,22
22607,46978,North,2718,22
22608,46982,South,2114,22
22609,46984,North,2247,0
22610,46985,West,2281,44
22611,46986,South,1911,32
22612,46987,East,2343,22
22613,46990,South,2411,32
22614,46991,North,2188,44
22615,46993,South,1736,22
22616,46994,West,1828,0
22617,46995,North,2828,22
22618,46997,East,2165,22
22619,46999,East,2147,32
22620,47003,West,2229,44
22621,47006,West,2081,22
22622,47009,East,1937,22
22623,47013,West,2675,44
22624,47016,North,1677,90
22625,47017,East,2064,64
22626,47018,South,2275,64
22627,47019,East,1905,32
22628,47020,East,2889,22
22629,47021,North,2957,0
22630,47022,West,1635,0
22631,47027,North,2331,32
22632,47030,North,1848,22
22633,47031,West,2435,64
22634,47033,East,1908,22
22635,47035,North,2087,0
22636,47037,North,2109,22
22637,47038,East,3039,32
22638,47043,West,2361,64
22639,47044,North,2146,64
22640,47046,East,2331,32
22641,47047,West,3025,44
22642,47051,North,2302,64
22643,47052,East,2001,22
22644,47056,North,2979,22
22645,47057,West,2205,64
22646,47058,North,1807,22
22647,47059,South,2297,44
22648,47061,South,2414,90
22649,47062,North,2203,32
22650,47064,South,2376,22
22651,47065,East,1946,22
22652,47067,West,2721,44
22653,47068,South,2131,64
22654,47070,South,2883,44
22655,47071,North,2389,32
22656,47079,East,2054,0
22657,47080,West,2041,22
22658,47084,West,2403,0
22659,47086,South,1641,22
22660,47087,North,1818,22
22661,47089,East,2611,32
22662,47090,East,2973,22
22663,47092,East,2448,22
22664,47093,East,2379,22
22665,47095,South,2442,22
22666,47098,East,2721,22
22667,47099,North,2046,32
22668,47102,West,2252,44
22669,47103,West,2423,32
22670,47108,West,2306,64
22671,47110,West,2219,0
22672,47111,North,2381,32
22673,47112,East,1749,32
22674,47113,West,2011,44
22675,47116,West,2161,44
22676,47117,West,2218,44
22677,47119,East,1964,22
22678,47125,West,2967,32
22679,47126,East,2794,44
22680,47130,North,2701,90
22681,47132,East,1643,0
22682,47133,North,2973,32
22683,47134,North,2854,44
22684,47137,West,1620,44
22685,47138,North,2407,22
22686,47147,North,2487,22
22687,47149,South,2287,44
22688,47150,East,2857,32
22689,47152,West,2042,44
22690,47153,West,1896,44
22691,47155,West,1761,0
22692,47157,West,2785,44
22693,47158,North,2449,44
22694,47159,North,2958,32
22695,47160,South,1974,32
22696,47161,East,2240,44
22697,47162,East,2690,32
22698,47163,East,2070,22
22699,47166,North,2418,22
22700,47169,East,2324,64
22701,47170,South,2468,22
22702,47171,South,2597,44
22703,47172,South,3075,0
22704,47175,North,1995,32
22705,47176,South,2589,64
22706,47177,West,1913,32
22707,47178,North,1865,32
22708,47180,West,2371,64
22709,47182,East,2529,44
22710,47184,North,2556,32
22711,47187,East,2892,44
22712,47188,South,2162,64
22713,47189,North,2555,22
22714,47190,East,2767,0
22715,47191,West,2939,22
22716,47193,East,1809,22
22717,47195,East,2188,44
22718,47198,West,2646,90
22719,47202,North,2712,32
22720,47203,North,2102,32
22721,47205,East,2676,22
22722,47207,North,2200,22
22723,47216,East,2024,22
22724,47217,North,2526,32
22725,47220,South,2455,32
22726,47221,West,1838,44
22727,47222,North,2655,44
22728,47224,East,2122,22
22729,47225,South,2130,32
22730,47226,West,2317,32
22731,47227,North,2959,22
22732,47229,South,2991,22
22733,47232,North,1774,22
22734,47234,South,2106,44
22735,47238,East,2270,32
22736,47239,East,1855,64
22737,47240,West,2722,22
22738,47241,South,2409,32
22739,47243,North,2164,44
22740,47244,East,2652,32
22741,47245,South,2153,32
22742,47246,East,2334,32
22743,47248,South,2757,44
22744,47251,West,1696,22
22745,47252,South,1962,44
22746,47253,East,1997,64
22747,47254,East,2427,44
22748,47256,East,2180,44
22749,47257,North,2055,22
22750,47259,East,2623,22
22751,47260,East,2255,32
22752,47262,East,2241,22
22753,47264,North,2430,90
22754,47265,North,1896,0
22755,47268,South,2491,22
22756,47270,North,2045,0
22757,47273,East,2093,64
22758,47275,South,2712,22
22759,47276,East,2221,32
22760,47277,South,1992,32
22761,47278,South,1896,44
22762,47279,North,2631,32
22763,47283,East,2120,90
22764,47284,South,2341,22
22765,47285,South,2807,64
22766,47288,East,2457,22
22767,47289,West,2438,32
22768,47290,West,2079,64
22769,47292,South,2848,22
22770,47293,North,2444,22
22771,47294,North,2463,32
22772,47295,West,2788,32
22773,47297,North,2509,44
22774,47299,East,2734,22
22775,47306,East,2940,0
22776,47308,North,2370,32
22777,47309,West,2527,32
22778,47311,North,1999,64
22779,47313,East,2311,22
22780,47314,East,2369,0
22781,47315,East,1871,44
22782,47316,West,2864,0
22783,47318,North,2442,32
22784,47319,North,2529,22
22785,47320,South,2581,22
22786,47322,North,2509,22
22787,47325,West,1989,32
22788,47327,East,2418,0
22789,47328,North,2393,22
22790,47330,North,1917,64
22791,47332,West,1701,22
22792,47334,West,2506,32
22793,47335,North,1753,22
22794,47338,North,1958,44
22795,47340,West,1928,22
22796,47342,West,2611,64
22797,47346,West,2480,44
22798,47348,East,2122,32
22799,47352,South,2926,22
22800,47353,East,2376,32
22801,47355,South,2226,32
22802,47364,North,2426,64
22803,47366,South,1682,22
22804,47368,North,2610,44
22805,47369,North,2442,0
22806,47370,North,2563,64
22807,47372,West,1717,22
22808,47376,South,2062,32
22809,47377,North,2463,44
22810,47378,East,2042,22
22811,47379,East,2206,64
22812,47380,West,1884,32
22813,47381,North,1672,0
22814,47382,West,2028,32
22815,47383,West,1742,22
22816,47391,East,2771,44
22817,47393,East,2030,22
22818,47397,North,2328,32
22819,47398,West,2298,0
22820,47399,South,1993,44
22821,47400,East,2648,0
22822,47401,East,2711,32
22823,47407,East,2166,44
22824,47409,West,1861,44
22825,47410,North,2295,32
22826,47412,East,2097,22
22827,47413,West,2101,44
22828,47416,East,1926,64
22829,47417,East,1669,44
22830,47420,East,2774,32
22831,47423,South,1851,22
22832,47426,East,1852,22
22833,47433,West,2449,44
22834,47441,North,2610,44
22835,47442,West,2342,32
22836,47443,West,2977,44
22837,47448,North,3015,32
22838,47451,East,1989,44
22839,47453,East,2701,22
22840,47454,South,2904,22
22841,47455,West,2342,32
22842,47456,East,1977,64
22843,47457,South,2781,32
22844,47459,East,2649,64
22845,47462,West,1964,44
22846,47464,West,2613,22
22847,47467,North,2071,44
22848,47469,North,2424,32
22849,47470,North,1777,44
22850,47471,West,1892,22
22851,47475,East,2295,44
22852,47477,East,2795,22
22853,47478,North,2816,22
22854,47479,North,2780,22
22855,47484,East,2187,22
22856,47487,North,1890,32
22857,47491,East,2014,22
22858,47494,West,2770,22
22859,47495,North,2497,22
22860,47499,West,2902,32
22861,47500,North,1633,0
22862,47501,East,2118,32
22863,47504,North,1576,0
22864,47505,West,2445,0
22865,47506,East,3011,90
22866,47507,West,2450,64
22867,47508,West,2663,64
22868,47509,East,2222,44
22869,47511,West,1925,32
22870,47513,East,2119,22
22871,47514,West,1667,22
22872,47517,South,1891,44
22873,47524,West,2900,44
22874,47525,West,2742,64
22875,47527,North,2345,32
22876,47530,North,2276,44
22877,47533,West,2603,44
22878,47534,South,2619,44
22879,47535,South,2299,32
22880,47538,North,1683,32
22881,47540,West,2688,90
22882,47541,South,2052,32
22883,47542,West,1681,22
22884,47543,West,2843,22
22885,47545,West,1960,32
22886,47546,North,2202,32
22887,47547,West,2925,64
22888,47548,North,2205,32
22889,47552,West,1775,22
22890,47553,South,2758,32
22891,47555,West,1648,0
22892,47556,West,2481,44
22893,47559,East,2330,32
22894,47563,North,2795,32
22895,47566,South,2692,22
22896,47567,North,2158,32
22897,47570,East,1891,22
22898,47572,North,1805,44
22899,47573,North,2453,0
22900,47574,South,2085,32
22901,47575,North,1801,22
22902,47576,North,2665,32
22903,47579,West,2486,64
22904,47581,East,2878,32
22905,47582,North,2851,32
